Elapsed Time,Blood Pressure BP,BioRadio Event,
00:00:00,4.2930588722229,0,
00:00:00.004,4.2930588722229,0,
00:00:00.008,4.2930588722229,0,
00:00:00.012,4.37196636199951,0,
00:00:00.016,4.37196636199951,0,
00:00:00.02,4.37196636199951,0,
00:00:00.024,4.37196636199951,0,
00:00:00.028,4.37196636199951,0,
00:00:00.032,4.2930588722229,0,
00:00:00.036,4.37196636199951,0,
00:00:00.04,4.37196636199951,0,
00:00:00.044,4.2930588722229,0,
00:00:00.048,4.37196636199951,0,
00:00:00.052,4.37196636199951,0,
00:00:00.056,4.37196636199951,0,
00:00:00.06,4.37196636199951,0,
00:00:00.064,4.37196636199951,0,
00:00:00.068,4.37196636199951,0,
00:00:00.072,4.21415138244629,0,
00:00:00.076,4.37196636199951,0,
00:00:00.08,4.37196636199951,0,
00:00:00.084,4.2930588722229,0,
00:00:00.088,4.2930588722229,0,
00:00:00.092,4.37196636199951,0,
00:00:00.096,4.37196636199951,0,
00:00:00.1,4.37196636199951,0,
00:00:00.104,4.2930588722229,0,
00:00:00.108,4.37196636199951,0,
00:00:00.112,4.37196636199951,0,
00:00:00.116,4.2930588722229,0,
00:00:00.12,4.37196636199951,0,
00:00:00.124,4.2930588722229,0,
00:00:00.128,4.45087337493896,0,
00:00:00.132,4.2930588722229,0,
00:00:00.136,4.37196636199951,0,
00:00:00.14,4.37196636199951,0,
00:00:00.144,4.37196636199951,0,
00:00:00.148,4.37196636199951,0,
00:00:00.152,4.37196636199951,0,
00:00:00.156,4.37196636199951,0,
00:00:00.16,4.37196636199951,0,
00:00:00.164,4.37196636199951,0,
00:00:00.168,4.37196636199951,0,
00:00:00.172,4.37196636199951,0,
00:00:00.176,4.45087337493896,0,
00:00:00.18,4.45087337493896,0,
00:00:00.184,4.45087337493896,0,
00:00:00.188,4.37196636199951,0,
00:00:00.192,4.37196636199951,0,
00:00:00.196,4.45087337493896,0,
00:00:00.2,4.37196636199951,0,
00:00:00.204,4.45087337493896,0,
00:00:00.208,4.37196636199951,0,
00:00:00.212,4.37196636199951,0,
00:00:00.216,4.45087337493896,0,
00:00:00.22,4.45087337493896,0,
00:00:00.224,4.37196636199951,0,
00:00:00.228,4.45087337493896,0,
00:00:00.232,4.45087337493896,0,
00:00:00.236,4.45087337493896,0,
00:00:00.24,4.45087337493896,0,
00:00:00.244,4.37196636199951,0,
00:00:00.248,4.45087337493896,0,
00:00:00.252,4.37196636199951,0,
00:00:00.256,4.45087337493896,0,
00:00:00.26,4.45087337493896,0,
00:00:00.264,4.45087337493896,0,
00:00:00.268,4.37196636199951,0,
00:00:00.272,4.45087337493896,0,
00:00:00.276,4.37196636199951,0,
00:00:00.28,4.37196636199951,0,
00:00:00.284,4.37196636199951,0,
00:00:00.288,4.45087337493896,0,
00:00:00.292,4.37196636199951,0,
