Elapsed Time,Flow Rate SPIRO,BioRadio Event,
00:00:01.064,-1.43848145008087,0,
00:00:01.068,-1.43848145008087,0,
00:00:01.072,-1.43848145008087,0,
00:00:01.076,-1.42970824241638,0,
00:00:01.08,-1.42970824241638,0,
00:00:01.084,-1.42970824241638,0,
00:00:01.088,-1.42970824241638,0,
00:00:01.092,-1.42970824241638,0,
00:00:01.096,-1.42093503475189,0,
00:00:01.1,-1.42093503475189,0,
00:00:01.104,-1.42093503475189,0,
00:00:01.108,-1.42093503475189,0,
00:00:01.112,-1.42093503475189,0,
00:00:01.116,-1.42970824241638,0,
00:00:01.12,-1.4121618270874,0,
00:00:01.124,-1.4121618270874,0,
00:00:01.128,-1.4121618270874,0,
00:00:01.132,-1.42093503475189,0,
00:00:01.136,-1.42093503475189,0,
00:00:01.14,-1.42093503475189,0,
00:00:01.144,-1.4121618270874,0,
00:00:01.148,-1.4121618270874,0,
00:00:01.152,-1.42093503475189,0,
00:00:01.156,-1.4121618270874,0,
00:00:01.16,-1.42093503475189,0,
00:00:01.164,-1.40338861942291,0,
00:00:01.168,-1.40338861942291,0,
00:00:01.172,-1.42093503475189,0,
00:00:01.176,-1.42093503475189,0,
00:00:01.18,-1.42093503475189,0,
00:00:01.184,-1.4121618270874,0,
00:00:01.188,-1.4121618270874,0,
00:00:01.192,-1.4121618270874,0,
00:00:01.196,-1.42093503475189,0,
00:00:01.2,-1.42093503475189,0,
00:00:01.204,-1.42093503475189,0,
00:00:01.208,-1.42093503475189,0,
00:00:01.212,-1.42093503475189,0,
00:00:01.216,-1.42970824241638,0,
00:00:01.22,-1.42970824241638,0,
00:00:01.224,-1.42970824241638,0,
00:00:01.228,-1.4121618270874,0,
00:00:01.232,-1.4121618270874,0,
00:00:01.236,-1.42093503475189,0,
00:00:01.24,-1.42093503475189,0,
00:00:01.244,-1.4121618270874,0,
00:00:01.248,-1.42093503475189,0,
00:00:01.252,-1.42093503475189,0,
00:00:01.256,-1.42093503475189,0,
00:00:01.26,-1.4121618270874,0,
00:00:01.264,-1.42093503475189,0,
00:00:01.268,-1.42093503475189,0,
00:00:01.272,-1.4121618270874,0,
00:00:01.276,-1.43848145008087,0,
00:00:01.28,-1.42970824241638,0,
00:00:01.284,-1.42093503475189,0,
00:00:01.288,-1.42970824241638,0,
00:00:01.292,-1.42093503475189,0,
00:00:01.296,-1.4121618270874,0,
00:00:01.3,-1.42093503475189,0,
00:00:01.304,-1.4121618270874,0,
00:00:01.308,-1.42093503475189,0,
00:00:01.312,-1.42093503475189,0,
00:00:01.316,-1.42093503475189,0,
00:00:01.32,-1.42093503475189,0,
00:00:01.324,-1.42093503475189,0,
00:00:01.328,-1.42093503475189,0,
00:00:01.332,-1.42093503475189,0,
00:00:01.336,-1.42970824241638,0,
00:00:01.34,-1.42093503475189,0,
00:00:01.344,-1.42093503475189,0,
00:00:01.348,-1.42093503475189,0,
00:00:01.352,-1.42093503475189,0,
00:00:01.356,-1.42093503475189,0,
00:00:01.36,-1.42970824241638,0,
00:00:01.364,-1.42970824241638,0,
00:00:01.368,-1.42970824241638,0,
00:00:01.372,-1.42093503475189,0,
00:00:01.376,-1.42093503475189,0,
00:00:01.38,-1.4121618270874,0,
00:00:01.384,-1.42093503475189,0,
00:00:01.388,-1.42093503475189,0,
00:00:01.392,-1.42093503475189,0,
00:00:01.396,-1.42093503475189,0,
00:00:01.4,-1.42093503475189,0,
00:00:01.404,-1.4121618270874,0,
00:00:01.408,-1.42093503475189,0,
00:00:01.412,-1.42093503475189,0,
00:00:01.416,-1.4121618270874,0,
00:00:01.42,-1.40338861942291,0,
00:00:01.424,-1.4121618270874,0,
00:00:01.428,-1.42093503475189,0,
00:00:01.432,-1.4121618270874,0,
00:00:01.436,-1.42970824241638,0,
00:00:01.44,-1.42093503475189,0,
00:00:01.444,-1.4121618270874,0,
00:00:01.448,-1.42093503475189,0,
00:00:01.452,-1.42093503475189,0,
00:00:01.456,-1.42093503475189,0,
00:00:01.46,-1.42093503475189,0,
00:00:01.464,-1.42970824241638,0,
00:00:01.468,-1.42970824241638,0,
00:00:01.472,-1.42093503475189,0,
00:00:01.476,-1.42970824241638,0,
00:00:01.48,-1.42970824241638,0,
00:00:01.484,-1.42970824241638,0,
00:00:01.488,-1.42970824241638,0,
00:00:01.492,-1.42093503475189,0,
00:00:01.496,-1.42970824241638,0,
00:00:01.5,-1.43848145008087,0,
00:00:01.504,-1.43848145008087,0,
00:00:01.508,-1.43848145008087,0,
00:00:01.512,-1.44725465774536,0,
00:00:01.516,-1.43848145008087,0,
00:00:01.52,-1.44725465774536,0,
00:00:01.524,-1.46480107307434,0,
00:00:01.528,-1.46480107307434,0,
00:00:01.532,-1.46480107307434,0,
00:00:01.536,-1.47357428073883,0,
00:00:01.54,-1.49112069606781,0,
00:00:01.544,-1.4998939037323,0,
00:00:01.548,-1.49112069606781,0,
00:00:01.552,-1.4998939037323,0,
00:00:01.556,-1.50866711139679,0,
00:00:01.56,-1.52621352672577,0,
00:00:01.564,-1.54375994205475,0,
00:00:01.568,-1.56130635738373,0,
00:00:01.572,-1.57885277271271,0,
00:00:01.576,-1.62271881103516,0,
00:00:01.58,-1.65781164169312,0,
00:00:01.584,-1.70167768001556,0,
00:00:01.588,-1.77186322212219,0,
00:00:01.592,-1.82450246810913,0,
00:00:01.596,-1.9385541677475,0,
00:00:01.6,-2.05260586738586,0,
00:00:01.604,-2.14033794403076,0,
00:00:01.608,-2.22807002067566,0,
00:00:01.612,-2.31580209732056,0,
00:00:01.616,-2.41230726242065,0,
00:00:01.62,-2.49126601219177,0,
00:00:01.624,-2.59654450416565,0,
00:00:01.628,-2.68427658081055,0,
00:00:01.632,-2.73691582679749,0,
00:00:01.636,-2.86851382255554,0,
00:00:01.64,-2.9825656414032,0,
00:00:01.644,-3.11416363716125,0,
00:00:01.648,-3.16680288314819,0,
00:00:01.652,-3.27208137512207,0,
00:00:01.656,-3.35104012489319,0,
00:00:01.66,-3.42999911308289,0,
00:00:01.664,-3.54405069351196,0,
00:00:01.668,-3.64055585861206,0,
00:00:01.672,-3.72828793525696,0,
00:00:01.676,-3.81602001190186,0,
00:00:01.68,-3.89497900009155,0,
00:00:01.684,-3.99148416519165,0,
00:00:01.688,-4.03535032272339,0,
00:00:01.692,-4.11430883407593,0,
00:00:01.696,-4.2195873260498,0,
00:00:01.7,-4.2810001373291,0,
00:00:01.704,-4.30731964111328,0,
00:00:01.708,-4.3775053024292,0,
00:00:01.712,-4.40382480621338,0,
00:00:01.716,-4.4740104675293,0,
00:00:01.72,-4.52664947509766,0,
00:00:01.724,-4.57928895950317,0,
00:00:01.728,-4.64947462081909,0,
00:00:01.732,-4.68456745147705,0,
00:00:01.736,-4.71966028213501,0,
00:00:01.74,-4.75475311279297,0,
00:00:01.744,-4.77229928970337,0,
00:00:01.748,-4.85125827789307,0,
00:00:01.752,-4.85125827789307,0,
00:00:01.756,-4.93021726608276,0,
00:00:01.76,-4.95653676986694,0,
00:00:01.764,-5.03549575805664,0,
00:00:01.768,-5.13200092315674,0,
00:00:01.772,-5.15832042694092,0,
00:00:01.776,-5.14077425003052,0,
00:00:01.78,-5.11445426940918,0,
00:00:01.784,-5.17586708068848,0,
00:00:01.788,-5.1846399307251,0,
00:00:01.792,-5.25482559204102,0,
00:00:01.796,-5.34255790710449,0,
00:00:01.8,-5.30746507644653,0,
00:00:01.804,-5.23727941513062,0,
00:00:01.808,-5.28114557266235,0,
00:00:01.812,-5.29869174957275,0,
00:00:01.816,-5.24605274200439,0,
00:00:01.82,-5.30746507644653,0,
00:00:01.824,-5.27237224578857,0,
00:00:01.828,-5.26359891891479,0,
00:00:01.832,-5.27237224578857,0,
00:00:01.836,-5.26359891891479,0,
00:00:01.84,-5.28114557266235,0,
00:00:01.844,-5.34255790710449,0,
00:00:01.848,-5.41274356842041,0,
00:00:01.852,-5.41274356842041,0,
00:00:01.856,-5.46538257598877,0,
00:00:01.86,-5.51802206039429,0,
00:00:01.864,-5.55311489105225,0,
00:00:01.868,-5.58820772171021,0,
00:00:01.872,-5.65839338302612,0,
00:00:01.876,-5.71980571746826,0,
00:00:01.88,-5.73735189437866,0,
00:00:01.884,-5.7022590637207,0,
00:00:01.888,-5.76367139816284,0,
00:00:01.892,-5.78999137878418,0,
00:00:01.896,-5.86894989013672,0,
00:00:01.9,-5.73735189437866,0,
00:00:01.904,-5.65839338302612,0,
00:00:01.908,-5.63207340240479,0,
00:00:01.912,-5.63207340240479,0,
00:00:01.916,-5.6847128868103,0,
00:00:01.92,-5.65839338302612,0,
00:00:01.924,-5.7987642288208,0,
00:00:01.928,-5.84263038635254,0,
00:00:01.932,-5.80753755569458,0,
00:00:01.936,-5.92158937454224,0,
00:00:01.94,-5.89526987075806,0,
00:00:01.944,-5.9742283821106,0,
00:00:01.948,-6.05318737030029,0,
00:00:01.952,-6.01809453964233,0,
00:00:01.956,-5.98300170898438,0,
00:00:01.96,-5.90404272079468,0,
00:00:01.964,-5.90404272079468,0,
00:00:01.968,-5.93036270141602,0,
00:00:01.972,-5.94790887832642,0,
00:00:01.976,-5.8601770401001,0,
00:00:01.98,-5.81631088256836,0,
00:00:01.984,-5.89526987075806,0,
00:00:01.988,-5.89526987075806,0,
00:00:01.992,-5.9566822052002,0,
00:00:01.996,-6.07073402404785,0,
00:00:02,-6.21110486984253,0,
00:00:02.004,-6.19355869293213,0,
00:00:02.008,-6.12337303161621,0,
00:00:02.012,-6.07950687408447,0,
00:00:02.016,-6.04441404342651,0,
00:00:02.02,-6.13214635848999,0,
00:00:02.024,-6.07073402404785,0,
00:00:02.028,-6.08828020095825,0,
00:00:02.032,-6.14969253540039,0,
00:00:02.036,-6.13214635848999,0,
00:00:02.04,-6.15846586227417,0,
00:00:02.044,-6.14969253540039,0,
00:00:02.048,-6.21110486984253,0,
00:00:02.052,-6.31638336181641,0,
00:00:02.056,-6.29006385803223,0,
00:00:02.06,-6.38656902313232,0,
00:00:02.064,-6.23742485046387,0,
00:00:02.068,-6.11459970474243,0,
00:00:02.072,-6.12337303161621,0,
00:00:02.076,-6.09705352783203,0,
00:00:02.08,-5.98300170898438,0,
00:00:02.084,-6.07073402404785,0,
00:00:02.088,-6.04441404342651,0,
00:00:02.092,-6.09705352783203,0,
00:00:02.096,-6.12337303161621,0,
00:00:02.1,-6.09705352783203,0,
00:00:02.104,-6.10582685470581,0,
00:00:02.108,-6.13214635848999,0,
00:00:02.112,-6.12337303161621,0,
00:00:02.116,-6.27251768112183,0,
00:00:02.12,-6.21987819671631,0,
00:00:02.124,-6.18478536605835,0,
00:00:02.128,-6.06196069717407,0,
00:00:02.132,-6.12337303161621,0,
00:00:02.136,-6.10582685470581,0,
00:00:02.14,-5.99177503585815,0,
00:00:02.144,-6.01809453964233,0,
00:00:02.148,-6.00054836273193,0,
00:00:02.152,-6.04441404342651,0,
00:00:02.156,-6.04441404342651,0,
00:00:02.16,-6.07073402404785,0,
00:00:02.164,-6.01809453964233,0,
00:00:02.168,-6.02686786651611,0,
00:00:02.172,-6.07950687408447,0,
00:00:02.176,-6.13214635848999,0,
00:00:02.18,-6.08828020095825,0,
00:00:02.184,-6.14969253540039,0,
00:00:02.188,-6.21987819671631,0,
00:00:02.192,-6.20233201980591,0,
00:00:02.196,-6.15846586227417,0,
00:00:02.2,-6.07073402404785,0,
00:00:02.204,-6.00054836273193,0,
00:00:02.208,-5.9566822052002,0,
00:00:02.212,-5.92158937454224,0,
00:00:02.216,-5.85140371322632,0,
00:00:02.22,-5.82508420944214,0,
00:00:02.224,-5.78999137878418,0,
00:00:02.228,-5.84263038635254,0,
00:00:02.232,-5.91281604766846,0,
00:00:02.236,-5.9742283821106,0,
00:00:02.24,-6.02686786651611,0,
00:00:02.244,-6.02686786651611,0,
00:00:02.248,-6.00932121276855,0,
00:00:02.252,-6.02686786651611,0,
00:00:02.256,-6.07073402404785,0,
00:00:02.26,-6.00054836273193,0,
00:00:02.264,-5.9742283821106,0,
00:00:02.268,-5.88649654388428,0,
00:00:02.272,-5.8601770401001,0,
00:00:02.276,-5.90404272079468,0,
00:00:02.28,-5.93913555145264,0,
00:00:02.284,-5.90404272079468,0,
00:00:02.288,-5.88649654388428,0,
00:00:02.292,-5.73735189437866,0,
00:00:02.296,-5.72857856750488,0,
00:00:02.3,-5.64084672927856,0,
00:00:02.304,-5.65839338302612,0,
00:00:02.308,-5.62330055236816,0,
00:00:02.312,-5.64084672927856,0,
00:00:02.316,-5.65839338302612,0,
00:00:02.32,-5.55311489105225,0,
00:00:02.324,-5.61452722549438,0,
00:00:02.328,-5.65839338302612,0,
00:00:02.332,-5.71103239059448,0,
00:00:02.336,-5.67593955993652,0,
00:00:02.34,-5.71980571746826,0,
00:00:02.344,-5.65839338302612,0,
00:00:02.348,-5.67593955993652,0,
00:00:02.352,-5.61452722549438,0,
00:00:02.356,-5.50924873352051,0,
00:00:02.36,-5.46538257598877,0,
00:00:02.364,-5.32501125335693,0,
00:00:02.368,-5.22850608825684,0,
00:00:02.372,-5.22850608825684,0,
00:00:02.376,-5.24605274200439,0,
00:00:02.38,-5.21095991134644,0,
00:00:02.384,-5.15832042694092,0,
00:00:02.388,-5.11445426940918,0,
00:00:02.392,-5.09690809249878,0,
00:00:02.396,-5.0091757774353,0,
00:00:02.4,-5.11445426940918,0,
00:00:02.404,-5.1670937538147,0,
00:00:02.408,-5.14954710006714,0,
00:00:02.412,-5.10568141937256,0,
00:00:02.416,-5.05304193496704,0,
00:00:02.42,-5.0705885887146,0,
00:00:02.424,-5.01794910430908,0,
00:00:02.428,-4.94776344299316,0,
00:00:02.432,-4.88635110855103,0,
00:00:02.436,-4.94776344299316,0,
00:00:02.44,-4.90389728546143,0,
00:00:02.444,-4.81616544723511,0,
00:00:02.448,-4.72843360900879,0,
00:00:02.452,-4.70211362838745,0,
00:00:02.456,-4.68456745147705,0,
00:00:02.46,-4.69334077835083,0,
00:00:02.464,-4.60560846328735,0,
00:00:02.468,-4.59683513641357,0,
00:00:02.472,-4.53542280197144,0,
00:00:02.476,-4.4915566444397,0,
00:00:02.48,-4.48278379440308,0,
00:00:02.484,-4.43891763687134,0,
00:00:02.488,-4.3775053024292,0,
00:00:02.492,-4.32486581802368,0,
00:00:02.496,-4.28977298736572,0,
00:00:02.5,-4.2810001373291,0,
00:00:02.504,-4.27222681045532,0,
00:00:02.508,-4.2195873260498,0,
00:00:02.512,-4.17572164535522,0,
00:00:02.516,-4.19326782226563,0,
00:00:02.52,-4.16694831848145,0,
00:00:02.524,-4.07921600341797,0,
00:00:02.528,-4.10553598403931,0,
00:00:02.532,-4.00903081893921,0,
00:00:02.536,-4.00025749206543,0,
00:00:02.54,-3.93884491920471,0,
00:00:02.544,-3.86865925788879,0,
00:00:02.548,-3.83356642723084,0,
00:00:02.552,-3.85111284255981,0,
00:00:02.556,-3.87743258476257,0,
00:00:02.56,-3.81602001190186,0,
00:00:02.564,-3.81602001190186,0,
00:00:02.568,-3.78970050811768,0,
00:00:02.572,-3.72828793525696,0,
00:00:02.576,-3.71074151992798,0,
00:00:02.58,-3.65810227394104,0,
00:00:02.584,-3.61423635482788,0,
00:00:02.588,-3.60546326637268,0,
00:00:02.592,-3.5966899394989,0,
00:00:02.596,-3.62300968170166,0,
00:00:02.6,-3.57914352416992,0,
00:00:02.604,-3.52650427818298,0,
00:00:02.608,-3.43877220153809,0,
00:00:02.612,-3.35981345176697,0,
00:00:02.616,-3.34226703643799,0,
00:00:02.62,-3.30717420578003,0,
00:00:02.624,-3.25453495979309,0,
00:00:02.628,-3.22821521759033,0,
00:00:02.632,-3.21944212913513,0,
00:00:02.636,-3.16680288314819,0,
00:00:02.64,-3.14048337936401,0,
00:00:02.644,-3.08784413337708,0,
00:00:02.648,-3.0702977180481,0,
00:00:02.652,-3.04397797584534,0,
00:00:02.656,-3.00888514518738,0,
00:00:02.66,-3.01765847206116,0,
00:00:02.664,-3.00011205673218,0,
00:00:02.668,-3.00011205673218,0,
00:00:02.672,-3.00011205673218,0,
00:00:02.676,-2.96501922607422,0,
00:00:02.68,-2.91237998008728,0,
00:00:02.684,-2.8948335647583,0,
00:00:02.688,-2.88606023788452,0,
00:00:02.692,-2.85096740722656,0,
00:00:02.696,-2.8071014881134,0,
00:00:02.7,-2.77200865745544,0,
00:00:02.704,-2.78078198432922,0,
00:00:02.708,-2.73691582679749,0,
00:00:02.712,-2.74568915367126,0,
00:00:02.716,-2.71059632301331,0,
00:00:02.72,-2.69304990768433,0,
00:00:02.724,-2.65795707702637,0,
00:00:02.728,-2.64918375015259,0,
00:00:02.732,-2.58777141571045,0,
00:00:02.736,-2.57022500038147,0,
00:00:02.74,-2.55267858505249,0,
00:00:02.744,-2.51758575439453,0,
00:00:02.748,-2.47371959686279,0,
00:00:02.752,-2.45617318153381,0,
00:00:02.756,-2.40353393554688,0,
00:00:02.76,-2.39476084709167,0,
00:00:02.764,-2.3772144317627,0,
00:00:02.768,-2.33334851264954,0,
00:00:02.772,-2.26316285133362,0,
00:00:02.776,-2.25438952445984,0,
00:00:02.78,-2.21929669380188,0,
00:00:02.784,-2.21929669380188,0,
