Elapsed Time,BICEP,BioRadio Event,
00:00:00.0425,-0.667778074741364,0,
00:00:00.043,-0.62416797876358,0,
00:00:00.0435,-0.56070739030838,0,
00:00:00.044,-0.492331147193909,0,
00:00:00.0445,-0.415757060050964,0,
00:00:00.045,-0.333804845809937,0,
00:00:00.0455,-0.254006505012512,0,
00:00:00.046,-0.192442253232002,0,
00:00:00.0465,-0.130956828594208,0,
00:00:00.047,-0.0756986513733864,0,
00:00:00.0475,-0.0212923474609852,0,
00:00:00.048,0.02626783400774,0,
00:00:00.0485,0.0674422383308411,0,
00:00:00.049,0.092556893825531,0,
00:00:00.0495,0.119707368314266,0,
00:00:00.05,0.147749170660973,0,
00:00:00.0505,0.180760741233826,0,
00:00:00.051,0.211609080433846,0,
00:00:00.0515,0.229643732309341,0,
00:00:00.052,0.236940070986748,0,
00:00:00.0525,0.230309531092644,0,
00:00:00.053,0.227852329611778,0,
00:00:00.0535,0.22842001914978,0,
00:00:00.054,0.220901861786842,0,
00:00:00.0545,0.196821644902229,0,
00:00:00.055,0.170249953866005,0,
00:00:00.0555,0.147228106856346,0,
00:00:00.056,0.112183548510075,0,
00:00:00.0565,0.0482549071311951,0,
00:00:00.057,0.0139511059969664,0,
00:00:00.0575,0.00371096562594175,0,
00:00:00.058,0.00246534124016762,0,
00:00:00.0585,-0.00179505674168468,0,
00:00:00.059,-0.0133118769153953,0,
00:00:00.0595,-0.009895876981318,0,
00:00:00.06,-0.0049491343088448,0,
00:00:00.0605,0.0112397288903594,0,
00:00:00.061,0.0408800877630711,0,
00:00:00.0615,0.0751743316650391,0,
00:00:00.062,0.107056133449078,0,
00:00:00.0625,0.120880149304867,0,
00:00:00.063,0.135204300284386,0,
00:00:00.0635,0.139190569519997,0,
00:00:00.064,0.149912551045418,0,
00:00:00.0645,0.15521614253521,0,
00:00:00.065,0.15077993273735,0,
00:00:00.0655,0.143594011664391,0,
00:00:00.066,0.139196649193764,0,
00:00:00.0665,0.13172522187233,0,
00:00:00.067,0.131858229637146,0,
00:00:00.0675,0.122441574931145,0,
00:00:00.068,0.120676718652248,0,
00:00:00.0685,0.10439345985651,0,
00:00:00.069,0.0768978372216225,0,
00:00:00.0695,0.0613457411527634,0,
00:00:00.07,0.04519859328866,0,
00:00:00.0705,0.0237572472542524,0,
00:00:00.071,-0.00141681497916579,0,
00:00:00.0715,-0.0390768572688103,0,
00:00:00.072,-0.0653150081634521,0,
00:00:00.0725,-0.112274996936321,0,
00:00:00.073,-0.163977801799774,0,
00:00:00.0735,-0.202644109725952,0,
00:00:00.074,-0.219687536358833,0,
00:00:00.0745,-0.224086433649063,0,
00:00:00.075,-0.223162308335304,0,
00:00:00.0755,-0.22276183962822,0,
00:00:00.076,-0.217308849096298,0,
00:00:00.0765,-0.202570840716362,0,
00:00:00.077,-0.175493612885475,0,
00:00:00.0775,-0.144165724515915,0,
00:00:00.078,-0.0948326513171196,0,
00:00:00.0785,-0.0476487129926682,0,
00:00:00.079,-0.0133372079581022,0,
00:00:00.0795,0.0151672344654799,0,
00:00:00.08,0.0333655923604965,0,
00:00:00.0805,0.0480897463858128,0,
00:00:00.081,0.0697976052761078,0,
00:00:00.0815,0.0862015783786774,0,
00:00:00.082,0.097915843129158,0,
00:00:00.0825,0.100454457104206,0,
00:00:00.083,0.105713620781898,0,
00:00:00.0835,0.112786240875721,0,
00:00:00.084,0.115836419165134,0,
00:00:00.0845,0.125569581985474,0,
00:00:00.085,0.124859057366848,0,
00:00:00.0855,0.110699199140072,0,
00:00:00.086,0.0962844714522362,0,
00:00:00.0865,0.0868959128856659,0,
00:00:00.087,0.0764248371124268,0,
00:00:00.0875,0.0500212274491787,0,
00:00:00.088,0.0218308754265308,0,
00:00:00.0885,-0.00710978731513023,0,
00:00:00.089,-0.0359166413545609,0,
00:00:00.0895,-0.0840810462832451,0,
00:00:00.09,-0.130828514695168,0,
00:00:00.0905,-0.149743944406509,0,
00:00:00.091,-0.156267985701561,0,
00:00:00.0915,-0.16276741027832,0,
00:00:00.092,-0.158650144934654,0,
00:00:00.0925,-0.156144231557846,0,
00:00:00.093,-0.149582922458649,0,
00:00:00.0935,-0.12452620267868,0,
00:00:00.094,-0.100557878613472,0,
00:00:00.0945,-0.057582825422287,0,
00:00:00.095,-0.0158749185502529,0,
00:00:00.0955,0.0238518845289946,0,
00:00:00.096,0.0559561736881733,0,
00:00:00.0965,0.0660445392131805,0,
00:00:00.097,0.0889433026313782,0,
00:00:00.0975,0.0958453714847565,0,
00:00:00.098,0.110158912837505,0,
00:00:00.0985,0.119600757956505,0,
00:00:00.099,0.119729235768318,0,
00:00:00.0995,0.11742302775383,0,
00:00:00.1,0.118117846548557,0,
00:00:00.1005,0.125974997878075,0,
00:00:00.101,0.133920297026634,0,
00:00:00.1015,0.131339088082314,0,
00:00:00.102,0.120320871472359,0,
00:00:00.1025,0.0976708382368088,0,
00:00:00.103,0.0865229144692421,0,
00:00:00.1035,0.0743227750062943,0,
00:00:00.104,0.0563614070415497,0,
00:00:00.1045,0.0291370935738087,0,
00:00:00.105,-0.00473945587873459,0,
00:00:00.1055,-0.037932813167572,0,
00:00:00.106,-0.0747801288962364,0,
00:00:00.1065,-0.133679077029228,0,
00:00:00.107,-0.167612910270691,0,
00:00:00.1075,-0.17581607401371,0,
00:00:00.108,-0.178564697504044,0,
00:00:00.1085,-0.176654294133186,0,
00:00:00.109,-0.175877407193184,0,
00:00:00.1095,-0.170603767037392,0,
00:00:00.11,-0.156547084450722,0,
00:00:00.1105,-0.130600079894066,0,
00:00:00.111,-0.0906815230846405,0,
00:00:00.1115,-0.0457127168774605,0,
00:00:00.112,-0.00287838676013052,0,
00:00:00.1125,0.0271224025636911,0,
00:00:00.113,0.0513781793415546,0,
00:00:00.1135,0.0704706385731697,0,
00:00:00.114,0.074830025434494,0,
00:00:00.1145,0.0978154316544533,0,
00:00:00.115,0.10932145267725,0,
00:00:00.1155,0.111379578709602,0,
00:00:00.116,0.110869720578194,0,
00:00:00.1165,0.11322908103466,0,
00:00:00.117,0.122620791196823,0,
00:00:00.1175,0.126914009451866,0,
00:00:00.118,0.12685988843441,0,
00:00:00.1185,0.118090651929379,0,
00:00:00.119,0.102485172450542,0,
00:00:00.1195,0.0918287932872772,0,
00:00:00.12,0.0800419375300407,0,
00:00:00.1205,0.0624184310436249,0,
00:00:00.121,0.0354596525430679,0,
00:00:00.1215,0.00177967571653426,0,
00:00:00.122,-0.02116484567523,0,
00:00:00.1225,-0.0604338720440865,0,
00:00:00.123,-0.116442024707794,0,
00:00:00.1235,-0.153555035591125,0,
00:00:00.124,-0.169624209403992,0,
00:00:00.1245,-0.168532431125641,0,
00:00:00.125,-0.173984870314598,0,
00:00:00.1255,-0.168906301259995,0,
00:00:00.126,-0.170573890209198,0,
00:00:00.1265,-0.15689018368721,0,
00:00:00.127,-0.131231144070625,0,
00:00:00.1275,-0.101643413305283,0,
00:00:00.128,-0.0543311350047588,0,
00:00:00.1285,-0.00940807722508907,0,
00:00:00.129,0.0224419236183167,0,
00:00:00.1295,0.0483223721385002,0,
00:00:00.13,0.0688296630978584,0,
00:00:00.1305,0.0845260843634605,0,
00:00:00.131,0.100999377667904,0,
00:00:00.1315,0.102323807775974,0,
00:00:00.132,0.111846193671227,0,
00:00:00.1325,0.117223881185055,0,
00:00:00.133,0.119016416370869,0,
00:00:00.1335,0.117742396891117,0,
00:00:00.134,0.123998425900936,0,
00:00:00.1345,0.13067501783371,0,
00:00:00.135,0.122065134346485,0,
00:00:00.1355,0.106530860066414,0,
00:00:00.136,0.090809166431427,0,
00:00:00.1365,0.0852525234222412,0,
00:00:00.137,0.0673406645655632,0,
00:00:00.1375,0.045114379376173,0,
00:00:00.138,0.0148910731077194,0,
00:00:00.1385,-0.0107685150578618,0,
00:00:00.139,-0.0524691455066204,0,
00:00:00.1395,-0.100524485111237,0,
00:00:00.14,-0.147101983428001,0,
00:00:00.1405,-0.17084413766861,0,
00:00:00.141,-0.175828263163567,0,
00:00:00.1415,-0.175823494791985,0,
00:00:00.142,-0.171591401100159,0,
00:00:00.1425,-0.173950329422951,0,
00:00:00.143,-0.160815820097923,0,
00:00:00.1435,-0.135576352477074,0,
00:00:00.144,-0.111349433660507,0,
00:00:00.1445,-0.0680463239550591,0,
00:00:00.145,-0.0208887252956629,0,
00:00:00.1455,0.0129804341122508,0,
00:00:00.146,0.0356185808777809,0,
00:00:00.1465,0.0589977614581585,0,
00:00:00.147,0.0772320851683617,0,
00:00:00.1475,0.0858149081468582,0,
00:00:00.148,0.101687103509903,0,
00:00:00.1485,0.112570233643055,0,
00:00:00.149,0.119085930287838,0,
00:00:00.1495,0.121812790632248,0,
00:00:00.15,0.116228803992271,0,
00:00:00.1505,0.12431126832962,0,
00:00:00.151,0.132507145404816,0,
00:00:00.1515,0.125136807560921,0,
00:00:00.152,0.115647286176682,0,
00:00:00.1525,0.0994371473789215,0,
00:00:00.153,0.0882837772369385,0,
00:00:00.1535,0.0710409581661224,0,
00:00:00.154,0.05435810983181,0,
00:00:00.1545,0.0282689407467842,0,
00:00:00.155,-0.00460818922147155,0,
00:00:00.1555,-0.0419890508055687,0,
00:00:00.156,-0.0768399238586426,0,
00:00:00.1565,-0.128952264785767,0,
00:00:00.157,-0.157594755291939,0,
00:00:00.1575,-0.171945229172707,0,
00:00:00.158,-0.174450069665909,0,
00:00:00.1585,-0.172370344400406,0,
00:00:00.159,-0.171492055058479,0,
00:00:00.1595,-0.161119759082794,0,
00:00:00.16,-0.148324266076088,0,
00:00:00.1605,-0.123532153666019,0,
00:00:00.161,-0.0846680924296379,0,
00:00:00.1615,-0.040658988058567,0,
00:00:00.162,0.00130500097293407,0,
00:00:00.1625,0.0254607852548361,0,
00:00:00.163,0.0502551570534706,0,
00:00:00.1635,0.0698048248887062,0,
00:00:00.164,0.0846646428108215,0,
00:00:00.1645,0.0953561365604401,0,
00:00:00.165,0.112485967576504,0,
00:00:00.1655,0.11884368956089,0,
00:00:00.166,0.116412729024887,0,
00:00:00.1665,0.117085173726082,0,
00:00:00.167,0.119948595762253,0,
00:00:00.1675,0.124219298362732,0,
00:00:00.168,0.129231587052345,0,
00:00:00.1685,0.119251064956188,0,
00:00:00.169,0.10261358320713,0,
00:00:00.1695,0.0910898521542549,0,
00:00:00.17,0.0735274255275726,0,
00:00:00.1705,0.0565699897706509,0,
00:00:00.171,0.0353047735989094,0,
00:00:00.1715,0.000981965335085988,0,
00:00:00.172,-0.0275408998131752,0,
00:00:00.1725,-0.0659724101424217,0,
00:00:00.173,-0.116139829158783,0,
00:00:00.1735,-0.153771281242371,0,
00:00:00.174,-0.17025688290596,0,
00:00:00.1745,-0.174548760056496,0,
00:00:00.175,-0.173939868807793,0,
00:00:00.1755,-0.169187679886818,0,
00:00:00.176,-0.166047513484955,0,
00:00:00.1765,-0.153793826699257,0,
00:00:00.177,-0.124291703104973,0,
00:00:00.1775,-0.0969702526926994,0,
00:00:00.178,-0.0566505081951618,0,
00:00:00.1785,-0.0121117979288101,0,
00:00:00.179,0.0194744281470776,0,
00:00:00.1795,0.0451972298324108,0,
00:00:00.18,0.0605806596577168,0,
00:00:00.1805,0.0825964882969856,0,
00:00:00.181,0.0939384698867798,0,
00:00:00.1815,0.106622666120529,0,
00:00:00.182,0.109739854931831,0,
00:00:00.1825,0.115232892334461,0,
00:00:00.183,0.112121380865574,0,
00:00:00.1835,0.117337882518768,0,
00:00:00.184,0.128706961870193,0,
00:00:00.1845,0.134220942854881,0,
00:00:00.185,0.12462642788887,0,
00:00:00.1855,0.108268029987812,0,
00:00:00.186,0.0918663516640663,0,
00:00:00.1865,0.0806996747851372,0,
00:00:00.187,0.0686555206775665,0,
00:00:00.1875,0.0459378696978092,0,
00:00:00.188,0.0102646732702851,0,
00:00:00.1885,-0.0195108074694872,0,
00:00:00.189,-0.0489836223423481,0,
00:00:00.1895,-0.0976527631282806,0,
00:00:00.19,-0.149810820817947,0,
00:00:00.1905,-0.167688176035881,0,
00:00:00.191,-0.178253665566444,0,
00:00:00.1915,-0.172391057014465,0,
00:00:00.192,-0.168693691492081,0,
00:00:00.1925,-0.171515792608261,0,
00:00:00.193,-0.158780425786972,0,
00:00:00.1935,-0.133882984519005,0,
00:00:00.194,-0.115006178617477,0,
00:00:00.1945,-0.070703811943531,0,
00:00:00.195,-0.0226630680263042,0,
00:00:00.1955,0.0170386787503958,0,
00:00:00.196,0.044161107391119,0,
00:00:00.1965,0.0607209764420986,0,
00:00:00.197,0.0786508247256279,0,
00:00:00.1975,0.0920263826847076,0,
00:00:00.198,0.101362556219101,0,
00:00:00.1985,0.112200789153576,0,
00:00:00.199,0.118687704205513,0,
00:00:00.1995,0.116340547800064,0,
00:00:00.2,0.122115969657898,0,
00:00:00.2005,0.13386133313179,0,
00:00:00.201,0.13959039747715,0,
00:00:00.2015,0.125011160969734,0,
00:00:00.202,0.114909268915653,0,
00:00:00.2025,0.0931407064199448,0,
00:00:00.203,0.0828352645039558,0,
00:00:00.2035,0.0714351013302803,0,
00:00:00.204,0.0491694211959839,0,
00:00:00.2045,0.0238974243402481,0,
00:00:00.205,-0.0132909845560789,0,
00:00:00.2055,-0.0386279486119747,0,
00:00:00.206,-0.079322524368763,0,
00:00:00.2065,-0.130868136882782,0,
00:00:00.207,-0.164061561226845,0,
00:00:00.2075,-0.176714450120926,0,
00:00:00.208,-0.172671511769295,0,
00:00:00.2085,-0.17054246366024,0,
00:00:00.209,-0.17469784617424,0,
00:00:00.2095,-0.17319443821907,0,
00:00:00.21,-0.151775717735291,0,
00:00:00.2105,-0.120079346001148,0,
00:00:00.211,-0.0859555006027222,0,
00:00:00.2115,-0.0404842421412468,0,
00:00:00.212,0.00269494904205203,0,
00:00:00.2125,0.032899733632803,0,
00:00:00.213,0.0521757565438747,0,
00:00:00.2135,0.0724831372499466,0,
00:00:00.214,0.08792395144701,0,
00:00:00.2145,0.10409701615572,0,
00:00:00.215,0.115204378962517,0,
00:00:00.2155,0.121875531971455,0,
00:00:00.216,0.124696478247643,0,
00:00:00.2165,0.114093437790871,0,
00:00:00.217,0.11835478246212,0,
00:00:00.2175,0.128836870193481,0,
00:00:00.218,0.133535042405128,0,
00:00:00.2185,0.123197972774506,0,
00:00:00.219,0.101112700998783,0,
00:00:00.2195,0.0904223546385765,0,
00:00:00.22,0.0735226422548294,0,
00:00:00.2205,0.0570763535797596,0,
00:00:00.221,0.0361886024475098,0,
00:00:00.2215,0.00212624296545982,0,
00:00:00.222,-0.0262376926839352,0,
00:00:00.2225,-0.0645974352955818,0,
00:00:00.223,-0.114767000079155,0,
00:00:00.2235,-0.152462333440781,0,
00:00:00.224,-0.174121215939522,0,
00:00:00.2245,-0.172263517975807,0,
00:00:00.225,-0.171996399760246,0,
00:00:00.2255,-0.177714943885803,0,
00:00:00.226,-0.172440856695175,0,
00:00:00.2265,-0.153303951025009,0,
00:00:00.227,-0.123503945767879,0,
00:00:00.2275,-0.101041659712791,0,
00:00:00.228,-0.0543022528290749,0,
00:00:00.2285,-0.00987585633993149,0,
00:00:00.229,0.0215494409203529,0,
00:00:00.2295,0.0420139990746975,0,
00:00:00.23,0.0634731277823448,0,
00:00:00.2305,0.0800245702266693,0,
00:00:00.231,0.0922044962644577,0,
00:00:00.2315,0.105574883520603,0,
00:00:00.232,0.119361057877541,0,
00:00:00.2325,0.112677365541458,0,
00:00:00.233,0.110204838216305,0,
00:00:00.2335,0.121004775166512,0,
00:00:00.234,0.126492947340012,0,
00:00:00.2345,0.132497400045395,0,
00:00:00.235,0.123304307460785,0,
00:00:00.2355,0.107269138097763,0,
00:00:00.236,0.0911224856972694,0,
00:00:00.2365,0.0801517739892006,0,
00:00:00.237,0.068252868950367,0,
00:00:00.2375,0.0456373691558838,0,
00:00:00.238,0.010030098259449,0,
00:00:00.2385,-0.019709462299943,0,
00:00:00.239,-0.0491707809269428,0,
00:00:00.2395,-0.0978478565812111,0,
00:00:00.24,-0.150028869509697,0,
00:00:00.2405,-0.167940258979797,0,
00:00:00.241,-0.173488631844521,0,
00:00:00.2415,-0.16891810297966,0,
00:00:00.242,-0.171418115496635,0,
00:00:00.2425,-0.168930247426033,0,
00:00:00.243,-0.162269189953804,0,
00:00:00.2435,-0.131945669651031,0,
00:00:00.244,-0.113975390791893,0,
00:00:00.2445,-0.0704497173428535,0,
00:00:00.245,-0.023065447807312,0,
00:00:00.2455,0.016090702265501,0,
00:00:00.246,0.0427692979574203,0,
00:00:00.2465,0.0589782744646072,0,
00:00:00.247,0.076641634106636,0,
00:00:00.2475,0.0898268967866898,0,
00:00:00.248,0.0990410819649696,0,
00:00:00.2485,0.109818078577518,0,
00:00:00.249,0.116297319531441,0,
00:00:00.2495,0.113989233970642,0,
00:00:00.25,0.119844011962414,0,
00:00:00.2505,0.126644119620323,0,
00:00:00.251,0.133760914206505,0,
00:00:00.2515,0.125495761632919,0,
00:00:00.252,0.11527768522501,0,
00:00:00.2525,0.0984882861375809,0,
00:00:00.253,0.0868889540433884,0,
00:00:00.2535,0.0743772611021996,0,
00:00:00.254,0.0511664263904095,0,
00:00:00.2545,0.0251004546880722,0,
00:00:00.255,-0.0127451410517097,0,
00:00:00.2555,-0.0386161059141159,0,
00:00:00.256,-0.0746755078434944,0,
00:00:00.2565,-0.137909755110741,0,
00:00:00.257,-0.16488142311573,0,
00:00:00.2575,-0.172649130225182,0,
00:00:00.258,-0.169958531856537,0,
00:00:00.2585,-0.168968379497528,0,
00:00:00.259,-0.169010534882545,0,
00:00:00.2595,-0.164465293288231,0,
00:00:00.26,-0.145997241139412,0,
00:00:00.2605,-0.121871240437031,0,
00:00:00.261,-0.0886127948760986,0,
00:00:00.2615,-0.0387400276958942,0,
00:00:00.262,0.00272109895013273,0,
00:00:00.2625,0.0264677908271551,0,
00:00:00.263,0.0458769723773003,0,
00:00:00.2635,0.0613596104085445,0,
00:00:00.264,0.0783642828464508,0,
00:00:00.2645,0.0960141941905022,0,
00:00:00.265,0.10850878059864,0,
00:00:00.2655,0.121534526348114,0,
00:00:00.266,0.129371851682663,0,
00:00:00.2665,0.117543376982212,0,
00:00:00.267,0.120786212384701,0,
00:00:00.2675,0.125375881791115,0,
00:00:00.268,0.130650490522385,0,
00:00:00.2685,0.12087944149971,0,
00:00:00.269,0.104402460157871,0,
00:00:00.2695,0.0929941013455391,0,
00:00:00.27,0.0755057707428932,0,
00:00:00.2705,0.0585849359631538,0,
00:00:00.271,0.0272049251943827,0,
00:00:00.2715,-0.00465383706614375,0,
00:00:00.272,-0.0310505442321301,0,
00:00:00.2725,-0.0626082718372345,0,
00:00:00.273,-0.112491920590401,0,
00:00:00.2735,-0.144886061549187,0,
00:00:00.274,-0.167590990662575,0,
00:00:00.2745,-0.171724110841751,0,
00:00:00.275,-0.1710394769907,0,
00:00:00.2755,-0.171342894434929,0,
00:00:00.276,-0.172075271606445,0,
00:00:00.2765,-0.157598689198494,0,
00:00:00.277,-0.126218035817146,0,
00:00:00.2775,-0.0922727957367897,0,
00:00:00.278,-0.0468591153621674,0,
00:00:00.2785,-0.00363165978342295,0,
00:00:00.279,0.0317717976868153,0,
00:00:00.2795,0.0550790764391422,0,
00:00:00.28,0.0733346939086914,0,
00:00:00.2805,0.0870776474475861,0,
00:00:00.281,0.0968144163489342,0,
00:00:00.2815,0.0979609191417694,0,
00:00:00.282,0.107383072376251,0,
00:00:00.2825,0.107671074569225,0,
00:00:00.283,0.110739856958389,0,
00:00:00.2835,0.115699172019958,0,
00:00:00.284,0.121786803007126,0,
00:00:00.2845,0.133416697382927,0,
00:00:00.285,0.123511262238026,0,
00:00:00.2855,0.106885857880116,0,
00:00:00.286,0.0801417678594589,0,
00:00:00.2865,0.0662231594324112,0,
00:00:00.287,0.0473409071564674,0,
00:00:00.2875,0.0350453741848469,0,
00:00:00.288,0.0129202753305435,0,
00:00:00.2885,-0.0163940247148275,0,
00:00:00.289,-0.0455327108502388,0,
00:00:00.2895,-0.0889214873313904,0,
00:00:00.29,-0.147261500358582,0,
00:00:00.2905,-0.175064653158188,0,
00:00:00.291,-0.177974343299866,0,
00:00:00.2915,-0.171146482229233,0,
00:00:00.292,-0.161621585488319,0,
00:00:00.2925,-0.160037830471992,0,
00:00:00.293,-0.149202078580856,0,
00:00:00.2935,-0.126043096184731,0,
00:00:00.294,-0.0986318141222,0,
00:00:00.2945,-0.0582546964287758,0,
00:00:00.295,-0.0187437664717436,0,
00:00:00.2955,0.0191571936011314,0,
00:00:00.296,0.0447187647223473,0,
00:00:00.2965,0.0649999976158142,0,
00:00:00.297,0.0805539712309837,0,
00:00:00.2975,0.0868420004844666,0,
00:00:00.298,0.0957153216004372,0,
00:00:00.2985,0.106229186058044,0,
00:00:00.299,0.107457935810089,0,
00:00:00.2995,0.106269128620625,0,
00:00:00.3,0.108088053762913,0,
00:00:00.3005,0.122125096619129,0,
00:00:00.301,0.129933759570122,0,
00:00:00.3015,0.12229248136282,0,
00:00:00.302,0.112634919583797,0,
00:00:00.3025,0.0963470488786697,0,
00:00:00.303,0.085194431245327,0,
00:00:00.3035,0.0680197924375534,0,
00:00:00.304,0.0514622293412685,0,
00:00:00.3045,0.0255458932369947,0,
00:00:00.305,-0.012178516946733,0,
00:00:00.3055,-0.0480716079473495,0,
00:00:00.306,-0.0866260603070259,0,
00:00:00.3065,-0.131206348538399,0,
00:00:00.307,-0.163958325982094,0,
00:00:00.3075,-0.171160727739334,0,
00:00:00.308,-0.168019592761993,0,
00:00:00.3085,-0.166682451963425,0,
00:00:00.309,-0.171529293060303,0,
00:00:00.3095,-0.165567010641098,0,
00:00:00.31,-0.145910814404488,0,
00:00:00.3105,-0.115746133029461,0,
00:00:00.311,-0.0778833776712418,0,
00:00:00.3115,-0.0347840450704098,0,
00:00:00.312,0.00635530985891819,0,
00:00:00.3125,0.0297655705362558,0,
00:00:00.313,0.048829048871994,0,
00:00:00.3135,0.0639616101980209,0,
00:00:00.314,0.0806162357330322,0,
00:00:00.3145,0.0979200825095177,0,
00:00:00.315,0.110076062381268,0,
00:00:00.3155,0.122773729264736,0,
00:00:00.316,0.120178513228893,0,
00:00:00.3165,0.120659522712231,0,
00:00:00.317,0.12330885976553,0,
00:00:00.3175,0.127347126603127,0,
00:00:00.318,0.132112696766853,0,
00:00:00.3185,0.12187498062849,0,
00:00:00.319,0.0999145209789276,0,
00:00:00.3195,0.0893686190247536,0,
00:00:00.32,0.0776865258812904,0,
00:00:00.3205,0.0601629987359047,0,
00:00:00.321,0.0383590720593929,0,
00:00:00.3215,-0.00153256964404136,0,
00:00:00.322,-0.0292900335043669,0,
00:00:00.3225,-0.0620224177837372,0,
00:00:00.323,-0.112908080220222,0,
00:00:00.3235,-0.156262308359146,0,
00:00:00.324,-0.177171513438225,0,
00:00:00.3245,-0.174626842141151,0,
00:00:00.325,-0.1787930727005,0,
00:00:00.3255,-0.172582805156708,0,
00:00:00.326,-0.173261567950249,0,
00:00:00.3265,-0.158720746636391,0,
00:00:00.327,-0.132325664162636,0,
00:00:00.3275,-0.0970539674162865,0,
00:00:00.328,-0.0504634231328964,0,
00:00:00.3285,-0.0061984583735466,0,
00:00:00.329,0.0250541996210814,0,
00:00:00.3295,0.0453363321721554,0,
00:00:00.33,0.0615459121763706,0,
00:00:00.3305,0.08420430123806,0,
00:00:00.331,0.0960257425904274,0,
00:00:00.3315,0.109045520424843,0,
00:00:00.332,0.117431163787842,0,
00:00:00.3325,0.116720132529736,0,
00:00:00.333,0.118829794228077,0,
00:00:00.3335,0.117813184857368,0,
00:00:00.334,0.129331976175308,0,
00:00:00.3345,0.12986047565937,0,
00:00:00.335,0.126579388976097,0,
00:00:00.3355,0.110020861029625,0,
00:00:00.336,0.0984460860490799,0,
00:00:00.3365,0.080719843506813,0,
00:00:00.337,0.0635019838809967,0,
00:00:00.3375,0.0418948940932751,0,
00:00:00.338,0.0122217005118728,0,
00:00:00.3385,-0.0180102288722992,0,
00:00:00.339,-0.0529784075915813,0,
00:00:00.3395,-0.0957562625408173,0,
00:00:00.34,-0.148457005620003,0,
00:00:00.3405,-0.166836977005005,0,
00:00:00.341,-0.172805026173592,0,
00:00:00.3415,-0.173666268587112,0,
00:00:00.342,-0.17019034922123,0,
00:00:00.3425,-0.168144628405571,0,
00:00:00.343,-0.161874324083328,0,
